epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,batch_size,max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,n_updates,n_data,n_weight_changes,score__calls,partial_fit__calls,n_workers,partial_fit__time,partial_fit__batch_size,partial_fit__lr,weight_aggregate,score__acc,score__loss,score__time
0,0.8090999722480774,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",49963,13041024,49963,258,253,1,81.48848748207092,128,0.05,2105.171639138629,0.8090999722480774,0.5610532989501953,5.276902675628662
1,0.8047999739646912,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",50354,13091072,50354,259,254,1,80.76567268371582,128,0.05,2230.187724356547,0.8047999739646912,0.5824280456542968,5.358230352401733
2,0.812999963760376,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",50745,13141120,50745,260,255,1,80.80369901657104,128,0.05,2285.843605505863,0.812999963760376,0.5529931793212891,5.2985148429870605
3,0.8053999543190002,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",51136,13191168,51136,261,256,1,80.99615120887756,128,0.05,2307.1344731178688,0.8053999543190002,0.582763134765625,5.385967493057251
4,0.827299952507019,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",51527,13241216,51527,262,257,1,81.6650972366333,128,0.05,2320.3075424347844,0.827299952507019,0.5172995727539063,5.389149904251099
5,0.8091999888420105,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",51918,13291264,51918,263,258,1,80.76214218139648,128,0.05,2350.058502048174,0.8091999888420105,0.5643109405517578,5.325566530227661
6,0.8342999815940857,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",52309,13341312,52309,264,259,1,80.79154300689697,128,0.05,2335.62214662756,0.8342999815940857,0.49306546020507813,5.371227264404297
7,0.8402000069618225,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",52700,13391360,52700,265,260,1,80.77636122703552,128,0.05,2331.0000110126457,0.8402000069618225,0.4825934356689453,5.447068214416504
8,0.8270999789237976,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",53091,13441408,53091,266,261,1,81.45368885993958,128,0.05,2364.13027784483,0.8270999789237976,0.5209895782470703,5.4204490184783936
9,0.828499972820282,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",53482,13491456,53482,267,262,1,80.87914967536926,128,0.05,2343.0653023171035,0.828499972820282,0.5073701599121093,5.362405776977539
10,0.8222000002861023,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",53873,13541504,53873,268,263,1,80.72119808197021,128,0.05,2293.129240058912,0.8222000002861023,0.5405319610595704,5.38282322883606
11,0.8382999897003174,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",54264,13591552,54264,270,264,1,81.7149646282196,128,0.05,2332.971745780047,0.8382999897003174,0.47874296264648436,5.338352203369141
12,0.8242999911308289,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",54655,13641600,54655,271,265,1,80.62837839126587,128,0.05,2365.6394460010524,0.8242999911308289,0.5132520080566406,5.331810235977173
13,0.8300999999046326,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",55046,13691648,55046,272,266,1,80.69626832008362,128,0.05,2336.571671126403,0.8300999999046326,0.506943325805664,5.37870979309082
14,0.8277999758720398,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",55437,13741696,55437,273,267,1,80.90422534942627,128,0.05,2369.5325105811953,0.8277999758720398,0.5198788940429687,5.305764436721802
15,0.8429999947547913,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",55828,13791744,55828,274,268,1,81.50711345672607,128,0.05,2342.243784818731,0.8429999947547913,0.46450623474121094,5.3043811321258545
16,0.840399980545044,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,128,1024,1,8,,16,4,0.3,10,0.1,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/8609/1' processes=1 threads=4, memory=16.48 GB>",56219,13841792,56219,275,269,1,80.68891668319702,128,0.05,2372.175637563023,0.840399980545044,0.48256557312011716,5.340965509414673
