epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,lr,batch_size,max_batch_size,worker_max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,n_updates,n_data,score__calls,partial_fit__calls,n_workers,damping_,batch_size_,lr_,partial_fit__time,score__acc,score__loss,score__time
0,0.6014999747276306,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",391,50048,1,1,1,128,128,0.05,36.7781400680542,0.6014999747276306,1.1188736328125,0.0
1,0.6804999709129333,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",782,100096,2,2,1,128,128,0.05,36.572702169418335,0.6804999709129333,0.9146854370117188,0.0
2,0.7328000068664551,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",1173,150144,3,3,1,128,128,0.05,37.00660228729248,0.7328000068664551,0.7704840026855468,0.0
3,0.7621999979019165,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",1564,200192,4,4,1,128,128,0.05,36.651594161987305,0.7621999979019165,0.68621083984375,0.0
4,0.7834999561309814,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",1955,250240,5,5,1,128,128,0.05,36.684908628463745,0.7834999561309814,0.6294056762695313,0.0
5,0.8009999990463257,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",2346,300288,6,6,1,128,128,0.05,36.5702850818634,0.8009999990463257,0.5813780212402344,0.0
6,0.8064000010490417,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",2737,350336,7,7,1,128,128,0.05,36.65560817718506,0.8064000010490417,0.5617437927246094,0.0
7,0.8100000023841858,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",3128,400384,8,8,1,128,128,0.05,36.686625242233276,0.8100000023841858,0.5616671875,0.0
8,0.8197999596595764,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",3519,450432,9,9,1,128,128,0.05,36.76134896278381,0.8197999596595764,0.5263131378173828,0.0
9,0.812999963760376,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/3098/1' processes=1 threads=4, memory=16.48 GB>",3910,500480,10,10,1,128,128,0.05,36.65477895736694,0.812999963760376,0.5541233825683594,0.0
